Date,Stock,Market,Open,High,Low,Close,Volume,Daily_Return_%,Cumulative_Return_%,MA_7,MA_30,MA7_Signal,Trend,Volatility_Ann_%,Daily_Range_%,Volume_Change_%,Extracted_At
2025-12-08,ADANIENT.NS,India NSE,2265.3999,2270.3999,2205.0,2216.2,939764,-2.1718,-6.4658,2238.7286,2336.2179,Below,Downtrend,27.7813,2.966,-60.8559,2026-05-07 23:23:38
2025-12-09,ADANIENT.NS,India NSE,2216.2,2257.0,2178.3999,2245.2,1227728,1.3085,-5.2418,2233.7286,2332.2606,Above,Downtrend,28.1924,3.6082,30.6422,2026-05-07 23:23:38
2025-12-10,ADANIENT.NS,India NSE,2255.8,2267.5,2204.1001,2211.6001,935149,-1.4965,-6.6599,2226.5286,2327.2331,Below,Downtrend,29.1038,2.8765,-23.8309,2026-05-07 23:23:38
2025-12-11,ADANIENT.NS,India NSE,2225.0,2293.8999,2192.3999,2277.7,1519832,2.9888,-3.8702,2231.9714,2325.2517,Above,Downtrend,34.4765,4.6296,62.523,2026-05-07 23:23:38
2025-12-12,ADANIENT.NS,India NSE,2277.7,2296.8,2270.2,2282.3999,929199,0.2063,-3.6718,2245.2,2323.6036,Above,Downtrend,29.899,1.1717,-38.8617,2026-05-07 23:23:38
2025-12-15,ADANIENT.NS,India NSE,2282.3999,2300.0,2273.0,2278.8999,573027,-0.1533,-3.8195,2253.9142,2321.9479,Above,Downtrend,29.7798,1.1879,-38.3311,2026-05-07 23:23:38
2025-12-16,ADANIENT.NS,India NSE,2270.0,2276.8,2232.1001,2247.8999,654714,-1.3603,-5.1279,2251.4142,2319.3033,Below,Downtrend,28.5831,2.0026,14.2553,2026-05-07 23:23:38
2025-12-17,ADANIENT.NS,India NSE,2247.6001,2255.0,2221.0,2232.5,651509,-0.6851,-5.7778,2253.7428,2316.3101,Below,Downtrend,25.2476,1.5308,-0.4895,2026-05-07 23:23:38
2025-12-18,ADANIENT.NS,India NSE,2236.3999,2245.0,2211.1001,2229.3,508238,-0.1433,-5.9129,2251.4714,2313.4098,Below,Downtrend,23.8291,1.5332,-21.9906,2026-05-07 23:23:38
2025-12-19,ADANIENT.NS,India NSE,2249.0,2250.0,2210.0,2239.0,880005,0.4351,-5.5035,2255.3857,2309.0631,Below,Downtrend,21.7771,1.81,73.1482,2026-05-07 23:23:38
2025-12-22,ADANIENT.NS,India NSE,2260.0,2274.0,2245.8999,2263.5,599195,1.0942,-4.4695,2253.3571,2307.9012,Above,Downtrend,12.5341,1.2512,-31.91,2026-05-07 23:23:38
2025-12-23,ADANIENT.NS,India NSE,2272.5,2273.6001,2245.0,2248.8,450112,-0.6494,-5.0899,2248.5571,2306.3753,Above,Downtrend,12.7439,1.2739,-24.8805,2026-05-07 23:23:38
2025-12-24,ADANIENT.NS,India NSE,2250.0,2258.8,2217.3999,2222.7,825693,-1.1606,-6.1914,2240.5286,2300.1757,Below,Downtrend,13.9368,1.8671,83.4417,2026-05-07 23:23:38
2025-12-26,ADANIENT.NS,India NSE,2229.3,2250.8999,2218.0,2229.8999,566237,0.3239,-5.8876,2237.9571,2294.0967,Below,Downtrend,12.4022,1.4833,-31.4228,2026-05-07 23:23:38
2025-12-29,ADANIENT.NS,India NSE,2232.0,2238.2,2196.0,2203.2,690691,-1.1974,-7.0144,2233.7714,2286.2033,Below,Downtrend,13.7082,1.9217,21.9791,2026-05-07 23:23:38
2025-12-30,ADANIENT.NS,India NSE,2204.8,2219.0,2195.0,2214.7,935026,0.522,-6.5291,2231.6857,2277.96,Below,Downtrend,14.3596,1.0934,35.3754,2026-05-07 23:23:38
2025-12-31,ADANIENT.NS,India NSE,2216.3,2246.3999,2216.3,2239.7,779141,1.1288,-5.474,2231.7857,2271.39,Above,Downtrend,15.9417,1.3581,-16.6717,2026-05-07 23:23:38
2026-01-01,ADANIENT.NS,India NSE,2249.0,2287.3999,2241.0,2260.0,1046220,0.9064,-4.6172,2231.2857,2265.62,Above,Downtrend,15.4363,2.0705,34.2786,2026-05-07 23:23:38
2026-01-02,ADANIENT.NS,India NSE,2260.0,2283.7,2259.0,2279.8,715242,0.8761,-3.7815,2235.7143,2260.0766,Above,Uptrend,15.5291,1.0934,-31.6356,2026-05-07 23:23:38
2026-01-05,ADANIENT.NS,India NSE,2287.0,2303.8999,2274.3,2279.5,696380,-0.0132,-3.7942,2243.8285,2255.3166,Above,Uptrend,12.5466,1.3015,-2.6371,2026-05-07 23:23:38
2026-01-06,ADANIENT.NS,India NSE,2288.8999,2290.3999,2248.1001,2259.1001,698294,-0.8949,-4.6552,2248.0,2250.6466,Above,Uptrend,14.6623,1.8816,0.2748,2026-05-07 23:23:38
2026-01-07,ADANIENT.NS,India NSE,2265.0,2284.0,2243.0,2274.1001,529451,0.664,-4.0221,2258.1286,2248.6867,Above,Uptrend,11.0833,1.8279,-24.1794,2026-05-07 23:23:38
2026-01-08,ADANIENT.NS,India NSE,2275.0,2275.8999,2205.0,2214.0,792800,-2.6428,-6.5586,2258.0286,2245.32,Below,Downtrend,21.5816,3.2154,49.74,2026-05-07 23:23:38
2026-01-09,ADANIENT.NS,India NSE,2214.1001,2216.0,2145.0,2153.7,1570376,-2.7236,-9.1036,2245.7429,2241.9433,Below,Downtrend,25.2166,3.31,98.0797,2026-05-07 23:23:38
2026-01-12,ADANIENT.NS,India NSE,2156.6001,2180.0,2119.0,2171.6001,1257197,0.8311,-8.3481,2233.1143,2238.3233,Below,Downtrend,25.0379,2.8787,-19.9429,2026-05-07 23:23:38
2026-01-13,ADANIENT.NS,India NSE,2187.8,2187.8,2141.1001,2158.5,791556,-0.6032,-8.901,2215.7857,2234.8733,Below,Downtrend,22.9678,2.1811,-37.038,2026-05-07 23:23:38
2026-01-14,ADANIENT.NS,India NSE,2156.0,2169.0,2142.0,2153.3,618139,-0.2409,-9.1204,2197.7572,2231.9967,Below,Downtrend,22.6921,1.2605,-21.9084,2026-05-07 23:23:38
2026-01-15,ADANIENT.NS,India NSE,2153.3,2153.3,2153.3,2153.3,0,0.0,-9.1204,2182.6429,2230.78,Below,Downtrend,23.1676,0.0,-100.0,2026-05-07 23:23:38
2026-01-16,ADANIENT.NS,India NSE,2162.8,2193.8999,2152.1001,2157.3,758469,0.1858,-8.9516,2165.9572,2228.76,Below,Downtrend,22.1639,1.9423,inf,2026-05-07 23:23:38
2026-01-19,ADANIENT.NS,India NSE,2155.0,2156.8,2123.0,2134.6001,749495,-1.0522,-9.9097,2154.6143,2224.4,Below,Downtrend,18.1203,1.5921,-1.1832,2026-05-07 23:23:38
2026-01-20,ADANIENT.NS,India NSE,2134.0,2139.8999,2040.0,2055.1001,1160975,-3.7244,-13.265,2140.5286,2219.03,Below,Downtrend,23.4539,4.8971,54.901,2026-05-07 23:23:38
2026-01-21,ADANIENT.NS,India NSE,2056.5,2068.2,2004.1,2032.2,1354644,-1.1143,-14.2314,2120.6143,2211.93,Below,Downtrend,21.0485,3.1984,16.6816,2026-05-07 23:23:38
2026-01-22,ADANIENT.NS,India NSE,2055.8999,2102.8999,2051.0,2086.3999,942721,2.6671,-11.944,2110.3143,2207.7567,Below,Downtrend,30.3209,2.5305,-30.4082,2026-05-07 23:23:38
2026-01-23,ADANIENT.NS,India NSE,2080.5,2082.5,1848.0,1864.2,7492631,-10.6499,-21.3219,2069.0143,2193.9733,Below,Downtrend,67.9775,12.6894,694.7877,2026-05-07 23:23:38
2026-01-27,ADANIENT.NS,India NSE,1909.0,1973.9,1893.0,1959.5,5449633,5.1121,-17.2997,2041.3286,2183.21,Below,Downtrend,80.009,4.2736,-27.2668,2026-05-07 23:23:38
2026-01-28,ADANIENT.NS,India NSE,1985.0,2004.0,1952.0,1994.7,2073198,1.7964,-15.8141,2018.1,2173.7367,Below,Downtrend,81.7662,2.6639,-61.9571,2026-05-07 23:23:38
2026-01-29,ADANIENT.NS,India NSE,1999.8,2029.1,1972.0,2019.2,1391239,1.2283,-14.7801,2001.6143,2166.1133,Above,Downtrend,82.8371,2.8955,-32.8941,2026-05-07 23:23:38
2026-01-30,ADANIENT.NS,India NSE,2005.0,2038.8,1992.2,2020.4,1230915,0.0594,-14.7295,1996.6571,2159.0433,Above,Downtrend,80.0398,2.3391,-11.5238,2026-05-07 23:23:38
2026-02-02,ADANIENT.NS,India NSE,1956.6,2002.2,1934.0,1995.4,1229270,-1.2374,-15.7846,1991.4,2151.2467,Above,Downtrend,80.1068,3.5264,-0.1336,2026-05-07 23:23:38
2026-02-03,ADANIENT.NS,India NSE,2150.0,2233.3999,2131.1001,2202.6001,6918581,10.3839,-7.0397,2008.0,2150.0333,Above,Uptrend,101.9045,4.8003,462.8203,2026-05-07 23:23:38
2026-02-04,ADANIENT.NS,India NSE,2220.0,2246.0,2189.2,2228.2,2051918,1.1623,-5.9593,2060.0,2148.8567,Above,Uptrend,62.384,2.5946,-70.3419,2026-05-07 23:23:38
2026-02-05,ADANIENT.NS,India NSE,2232.0,2243.7,2210.0,2236.6001,992382,0.377,-5.6048,2099.5857,2148.45,Above,Uptrend,60.9677,1.5249,-51.6364,2026-05-07 23:23:38
2026-02-06,ADANIENT.NS,India NSE,2226.1001,2238.0,2200.3999,2226.3999,933650,-0.4561,-6.0353,2132.6857,2148.5733,Above,Uptrend,62.7057,1.7088,-5.9183,2026-05-07 23:23:38
2026-02-09,ADANIENT.NS,India NSE,2250.0,2288.0,2240.0,2250.1001,1650899,1.0645,-5.035,2165.6715,2149.2467,Above,Uptrend,62.7592,2.1429,76.822,2026-05-07 23:23:38
2026-02-10,ADANIENT.NS,India NSE,2259.0,2268.3,2171.0,2228.3999,1670672,-0.9644,-5.9509,2195.3857,2150.0867,Above,Uptrend,64.1158,4.4818,1.1977,2026-05-07 23:23:38
2026-02-11,ADANIENT.NS,India NSE,2232.8999,2237.7,2215.1001,2234.3999,682320,0.2693,-5.6976,2229.5286,2150.7433,Above,Uptrend,62.0418,1.0203,-59.1589,2026-05-07 23:23:38
2026-02-12,ADANIENT.NS,India NSE,2229.0,2229.5,2201.0,2211.8,649585,-1.0115,-6.6515,2230.8428,2149.8133,Below,Uptrend,14.2458,1.2949,-4.7976,2026-05-07 23:23:38
2026-02-13,ADANIENT.NS,India NSE,2210.0,2210.0,2124.2,2136.6001,1489548,-3.3999,-9.8253,2217.7571,2145.7,Below,Downtrend,23.0429,4.0392,129.3076,2026-05-07 23:23:38
2026-02-16,ADANIENT.NS,India NSE,2124.2,2190.8999,2103.2,2184.6001,1824808,2.2466,-7.7994,2210.3286,2142.5267,Below,Uptrend,28.4336,4.1698,22.5075,2026-05-07 23:23:38
2026-02-17,ADANIENT.NS,India NSE,2170.0,2252.0,2170.0,2242.8999,1931699,2.6687,-5.3389,2212.6857,2141.3067,Above,Uptrend,33.5364,3.7788,5.8577,2026-05-07 23:23:38
2026-02-18,ADANIENT.NS,India NSE,2254.0,2254.0,2188.1001,2211.2,1149398,-1.4133,-6.6768,2207.1286,2139.71,Above,Uptrend,33.9134,3.0117,-40.4981,2026-05-07 23:23:38
2026-02-19,ADANIENT.NS,India NSE,2218.8999,2218.8999,2151.0,2156.7,1101633,-2.4647,-8.977,2196.8857,2135.7967,Below,Uptrend,36.3841,3.1567,-4.1557,2026-05-07 23:23:38
2026-02-20,ADANIENT.NS,India NSE,2160.0,2174.3999,2152.1001,2160.8,738454,0.1901,-8.8039,2186.3714,2134.0233,Below,Uptrend,36.322,1.0362,-32.9673,2026-05-07 23:23:38
2026-02-23,ADANIENT.NS,India NSE,2180.0,2203.0,2155.3,2191.0,1103960,1.3976,-7.5293,2183.4,2135.2667,Above,Uptrend,37.6244,2.2131,49.4961,2026-05-07 23:23:38
2026-02-24,ADANIENT.NS,India NSE,2168.6001,2204.7,2162.2,2183.0,1152423,-0.3651,-7.867,2190.0286,2135.6467,Below,Uptrend,30.1439,1.9656,4.3899,2026-05-07 23:23:38
2026-02-25,ADANIENT.NS,India NSE,2193.2,2237.3,2180.1001,2231.7,1474187,2.2309,-5.8116,2196.7571,2138.0867,Above,Uptrend,30.1019,2.6237,27.9207,2026-05-07 23:23:38
2026-02-26,ADANIENT.NS,India NSE,2230.0,2232.3999,2200.1001,2216.3999,915342,-0.6856,-6.4573,2192.9714,2140.19,Above,Uptrend,25.4867,1.4681,-37.9087,2026-05-07 23:23:38
2026-02-27,ADANIENT.NS,India NSE,2210.0,2216.3999,2153.0,2161.8,1433096,-2.4634,-8.7617,2185.9143,2140.4733,Below,Uptrend,28.2834,2.9447,56.564,2026-05-07 23:23:38
2026-03-02,ADANIENT.NS,India NSE,2093.0,2147.8999,2073.7,2124.6001,2134522,-1.7208,-10.3317,2181.3286,2139.3833,Below,Downtrend,26.1751,3.5781,48.9448,2026-05-07 23:23:38
2026-03-04,ADANIENT.NS,India NSE,2104.6001,2104.6001,2037.5,2076.5,1585848,-2.264,-12.3618,2169.2857,2137.4467,Below,Downtrend,28.6539,3.2933,-25.7048,2026-05-07 23:23:38
2026-03-05,ADANIENT.NS,India NSE,2094.0,2100.0,2040.0,2089.2,1231524,0.6116,-11.8258,2154.7429,2138.5833,Below,Downtrend,26.7301,2.9412,-22.3429,2026-05-07 23:23:38
2026-03-06,ADANIENT.NS,India NSE,2079.1001,2090.0,2030.2,2039.9,1696027,-2.3598,-13.9065,2134.3,2138.84,Below,Downtrend,28.4157,2.9455,37.7177,2026-05-07 23:23:38
2026-03-09,ADANIENT.NS,India NSE,1985.0,2006.0,1940.4,1999.2,1305447,-1.9952,-15.6242,2101.0857,2135.9333,Below,Downtrend,17.9211,3.3807,-23.0291,2026-05-07 23:23:38
2026-03-10,ADANIENT.NS,India NSE,2030.0,2030.0,1982.2,1996.5,1680405,-0.1351,-15.7382,2069.6714,2140.3433,Below,Downtrend,19.2933,2.4115,28.7226,2026-05-07 23:23:38
2026-03-11,ADANIENT.NS,India NSE,2006.6,2027.4,1970.0,1974.7,1088294,-1.0919,-16.6582,2042.9429,2140.85,Below,Downtrend,18.0582,2.9137,-35.2362,2026-05-07 23:23:38
2026-03-12,ADANIENT.NS,India NSE,1960.0,2026.0,1947.1,2002.0,1473773,1.3825,-15.506,2025.4286,2141.0933,Below,Downtrend,23.6158,4.0522,35.4205,2026-05-07 23:23:38
2026-03-13,ADANIENT.NS,India NSE,1999.9,2008.6,1945.0,1961.1,1195448,-2.043,-17.2322,2008.9428,2139.1567,Below,Downtrend,23.0858,3.2699,-18.8852,2026-05-07 23:23:38
2026-03-16,ADANIENT.NS,India NSE,1961.0,1994.8,1946.6,1978.0,1465828,0.8618,-16.5189,1993.0571,2137.7433,Below,Downtrend,23.7689,2.4761,22.6175,2026-05-07 23:23:38
2026-03-17,ADANIENT.NS,India NSE,1989.9,1990.0,1945.0,1975.4,1268988,-0.1314,-16.6287,1983.8428,2137.0767,Below,Downtrend,21.1163,2.3136,-13.4286,2026-05-07 23:23:38
2026-03-18,ADANIENT.NS,India NSE,1988.9,2027.0,1982.2,2007.2,1041095,1.6098,-15.2866,1984.9857,2130.5633,Above,Downtrend,21.1172,2.2601,-17.9586,2026-05-07 23:23:38
2026-03-19,ADANIENT.NS,India NSE,1984.0,1988.6,1930.0,1936.8,1510588,-3.5074,-18.2578,1976.4571,2120.85,Below,Downtrend,30.1981,3.0363,45.0961,2026-05-07 23:23:38
2026-03-20,ADANIENT.NS,India NSE,1951.0,1974.4,1919.9,1927.1,1175662,-0.5008,-18.6672,1969.6571,2110.5333,Below,Downtrend,29.8496,2.8387,-22.1719,2026-05-07 23:23:38
2026-03-23,ADANIENT.NS,India NSE,1910.0,1910.1,1820.5,1833.0,2370668,-4.883,-22.6386,1945.5143,2097.42,Below,Downtrend,37.4371,4.9217,101.6454,2026-05-07 23:23:38
2026-03-24,ADANIENT.NS,India NSE,1892.7,1893.0,1813.7,1817.9,11211381,-0.8238,-23.2759,1925.0571,2083.0133,Below,Downtrend,37.0346,4.3723,372.9208,2026-05-07 23:23:38
2026-03-25,ADANIENT.NS,India NSE,1847.9,1911.0,1839.2,1886.6,2537690,3.7791,-20.3765,1912.0,2071.62,Below,Downtrend,46.339,3.9039,-77.3651,2026-05-07 23:23:38
2026-03-27,ADANIENT.NS,India NSE,1880.0,1883.2,1816.5,1823.0,2585257,-3.3711,-23.0607,1890.2286,2057.9067,Below,Downtrend,48.8633,3.6719,1.8744,2026-05-07 23:23:38
2026-03-30,ADANIENT.NS,India NSE,1810.0,1837.8,1753.0,1758.8,2825299,-3.5217,-25.7702,1854.7429,2042.8067,Below,Downtrend,46.5586,4.8374,9.285,2026-05-07 23:23:38
2026-04-01,ADANIENT.NS,India NSE,1825.0,1870.0,1803.8,1842.5,2328166,4.7589,-22.2377,1841.2714,2033.0033,Above,Downtrend,58.8624,3.67,-17.5958,2026-05-07 23:23:38
2026-04-02,ADANIENT.NS,India NSE,1805.0,1842.9,1770.1,1834.2,1830598,-0.4505,-22.588,1828.0,2021.3233,Above,Downtrend,58.8686,4.1128,-21.3717,2026-05-07 23:23:38
2026-04-06,ADANIENT.NS,India NSE,1836.9,1909.0,1802.1,1902.2,3153437,3.7073,-19.7181,1837.8857,2009.9667,Above,Downtrend,55.3508,5.932,72.2627,2026-05-07 23:23:38
2026-04-07,ADANIENT.NS,India NSE,1890.0,1904.6,1865.0,1882.1,1566909,-1.0567,-20.5664,1847.0571,1998.9967,Above,Downtrend,55.6163,2.1233,-50.3111,2026-05-07 23:23:38
2026-04-08,ADANIENT.NS,India NSE,2000.0,2099.0,1975.1,2043.8,4197831,8.5915,-13.7419,1869.5143,1995.2333,Above,Uptrend,72.336,6.2731,167.9052,2026-05-07 23:23:38
2026-04-09,ADANIENT.NS,India NSE,2039.8,2065.0,2010.3,2040.5,2481188,-0.1615,-13.8811,1900.5857,1991.2233,Above,Uptrend,66.0378,2.721,-40.8936,2026-05-07 23:23:38
2026-04-10,ADANIENT.NS,India NSE,2043.1,2094.6001,2041.7,2086.8,1700162,2.2691,-11.9271,1947.4429,1987.75,Above,Uptrend,55.05,2.591,-31.4779,2026-05-07 23:23:38
2026-04-13,ADANIENT.NS,India NSE,2010.2,2159.0,2000.2,2129.0,3729773,2.0222,-10.146,1988.3714,1985.95,Above,Uptrend,52.7829,7.9392,119.3775,2026-05-07 23:23:38
2026-04-15,ADANIENT.NS,India NSE,2187.0,2200.0,2136.0,2144.3999,1779015,0.7233,-9.4961,2032.6857,1983.04,Above,Uptrend,50.8039,2.9963,-52.3023,2026-05-07 23:23:38
2026-04-16,ADANIENT.NS,India NSE,2170.0,2210.3999,2161.1001,2203.7,2188912,2.7653,-6.9933,2075.7571,1982.6167,Above,Uptrend,50.0157,2.2812,23.0407,2026-05-07 23:23:38
2026-04-17,ADANIENT.NS,India NSE,2240.0,2240.0,2186.1001,2218.3,2408901,0.6625,-6.3771,2123.7857,1984.5,Above,Uptrend,46.2899,2.4656,10.0502,2026-05-07 23:23:38
2026-04-20,ADANIENT.NS,India NSE,2218.3,2280.1001,2202.2,2229.6001,1795338,0.5094,-5.9002,2150.3286,1988.0,Above,Uptrend,17.2613,3.5374,-25.4707,2026-05-07 23:23:38
2026-04-21,ADANIENT.NS,India NSE,2229.7,2255.0,2220.0,2226.0,1818221,-0.1615,-6.0522,2176.8286,1992.9833,Above,Uptrend,17.2613,1.5766,1.2746,2026-05-07 23:23:38
2026-04-22,ADANIENT.NS,India NSE,2229.0,2278.6001,2224.1001,2260.8,3517237,1.5633,-4.5834,2201.6857,1998.7033,Above,Uptrend,15.9942,2.4504,93.4439,2026-05-07 23:23:38
2026-04-23,ADANIENT.NS,India NSE,2243.5,2333.8999,2221.8,2300.0,2948009,1.7339,-2.929,2226.1143,2007.3733,Above,Uptrend,15.4208,5.0455,-16.184,2026-05-07 23:23:38
2026-04-24,ADANIENT.NS,India NSE,2310.2,2321.3999,2227.0,2287.6001,2271317,-0.5391,-3.4523,2246.5715,2016.9867,Above,Uptrend,18.3462,4.2389,-22.9542,2026-05-07 23:23:38
2026-04-27,ADANIENT.NS,India NSE,2300.2,2337.0,2286.0,2321.8,1500864,1.495,-2.0089,2263.4429,2027.83,Above,Uptrend,14.1137,2.231,-33.921,2026-05-07 23:23:38
2026-04-28,ADANIENT.NS,India NSE,2321.8,2420.0,2320.8999,2412.3999,4375556,3.9021,1.8148,2291.1715,2042.42,Above,Uptrend,23.5093,4.2699,191.5358,2026-05-07 23:23:38
2026-04-29,ADANIENT.NS,India NSE,2427.6001,2443.8,2388.0,2425.8999,4656967,0.5596,2.3846,2319.2143,2056.55,Above,Uptrend,23.4479,2.3367,6.4314,2026-05-07 23:23:38
2026-04-30,ADANIENT.NS,India NSE,2394.8999,2420.0,2328.8,2408.3999,3538354,-0.7214,1.646,2345.2714,2071.46,Above,Uptrend,25.0231,3.9162,-24.0202,2026-05-07 23:23:38
2026-05-01,ADANIENT.NS,India NSE,2408.3999,2408.3999,2408.3999,2408.3999,0,0.0,1.646,2366.3571,2085.8067,Above,Uptrend,25.6671,0.0,-100.0,2026-05-07 23:23:38
2026-05-04,ADANIENT.NS,India NSE,2390.3999,2515.0,2375.0,2485.7,6039537,3.2096,4.9084,2392.8857,2102.8167,Above,Uptrend,28.9527,5.8947,inf,2026-05-07 23:23:38
2026-05-05,ADANIENT.NS,India NSE,2470.0,2511.8999,2450.0,2462.0,1622580,-0.9535,3.9082,2417.7999,2117.9767,Above,Uptrend,30.0418,2.5265,-73.134,2026-05-07 23:23:38
2026-05-06,ADANIENT.NS,India NSE,2475.5,2546.5,2472.2,2540.3,3169133,3.1803,7.2128,2449.0142,2138.0933,Above,Uptrend,32.6328,3.0054,95.3144,2026-05-07 23:23:38
2026-05-07,ADANIENT.NS,India NSE,2540.3,2549.8999,2506.2,2513.7,1097735,-1.0471,6.0902,2463.4857,2157.6467,Above,Uptrend,29.487,1.7437,-65.3617,2026-05-07 23:23:38
2025-11-07,AMD,US,230.94,235.87,224.64,233.54,52162600,,0.0,233.54,233.54,Below,Downtrend,,4.9991,,2026-05-07 23:23:25
2025-11-10,AMD,US,242.14,248.9,240.5,243.98,43361600,4.4703,4.4703,238.76,238.76,Above,Uptrend,,3.4927,-16.8722,2026-05-07 23:23:25
2025-11-11,AMD,US,241.66,248.46,234.64,237.52,61336800,-2.6478,1.7042,238.3467,238.3467,Below,Downtrend,79.9003,5.8899,41.4542,2026-05-07 23:23:25
2025-11-12,AMD,US,253.13,263.51,250.0,258.89,108942000,8.9971,10.8547,243.4825,243.4825,Above,Uptrend,93.1882,5.404,77.6128,2026-05-07 23:23:25
2025-11-13,AMD,US,251.9,259.63,246.06,247.96,63178600,-4.2219,6.1745,244.378,244.378,Above,Uptrend,98.2359,5.5149,-42.0071,2026-05-07 23:23:25
2025-11-14,AMD,US,240.11,253.44,235.08,246.81,47655600,-0.4638,5.6821,244.7833,244.7833,Above,Uptrend,86.3874,7.8101,-24.57,2026-05-07 23:23:25
2025-11-17,AMD,US,242.75,248.77,237.15,240.52,37942200,-2.5485,2.9888,244.1743,244.1743,Below,Downtrend,81.0485,4.8999,-20.3825,2026-05-07 23:23:25
2025-11-18,AMD,US,236.78,238.0,224.71,230.29,45619900,-4.2533,-1.3916,243.71,242.4388,Below,Downtrend,79.5058,5.9143,20.2353,2026-05-07 23:23:25
2025-11-19,AMD,US,230.26,235.28,219.71,223.55,52093400,-2.9267,-4.2776,240.7914,240.34,Below,Downtrend,73.8515,7.0866,14.1901,2026-05-07 23:23:25
2025-11-20,AMD,US,232.7,234.25,204.53,206.02,66342900,-7.8416,-11.7838,236.2914,236.908,Below,Downtrend,84.1292,14.5309,27.3538,2026-05-07 23:23:25
2025-11-21,AMD,US,208.81,208.83,195.0,203.78,67421100,-1.0873,-12.743,228.4186,233.8964,Below,Downtrend,38.8958,7.0923,1.6252,2026-05-07 23:23:25
2025-11-24,AMD,US,207.16,217.13,205.85,215.05,46749600,5.5305,-7.9173,223.7171,232.3258,Below,Downtrend,64.8848,5.4797,-30.6603,2026-05-07 23:23:25
2025-11-25,AMD,US,201.48,206.58,194.28,206.13,69773500,-4.1479,-11.7367,217.9057,230.3108,Below,Downtrend,65.1256,6.3311,49.2494,2026-05-07 23:23:25
2025-11-26,AMD,US,210.05,215.59,207.0,214.24,43270200,3.9344,-8.2641,214.1514,229.1629,Above,Downtrend,75.5673,4.1498,-37.9848,2026-05-07 23:23:25
2025-11-28,AMD,US,216.14,218.3,214.02,217.53,18658000,1.5357,-6.8554,212.3286,228.3873,Above,Downtrend,74.8217,1.9998,-56.8803,2026-05-07 23:23:25
2025-12-01,AMD,US,213.88,220.98,213.5,219.76,30768700,1.0251,-5.9005,211.7871,227.8481,Above,Downtrend,73.6628,3.5035,64.9089,2026-05-07 23:23:25
2025-12-02,AMD,US,221.79,225.98,214.39,215.24,42002500,-2.0568,-7.8359,213.1043,227.1065,Above,Downtrend,53.7906,5.406,36.5105,2026-05-07 23:23:25
2025-12-03,AMD,US,216.26,218.2,211.77,217.6,28545200,1.0965,-6.8254,215.0786,226.5783,Above,Downtrend,52.3604,3.0363,-32.0393,2026-05-07 23:23:25
2025-12-04,AMD,US,216.88,219.12,214.14,215.98,24478200,-0.7445,-7.5191,215.2114,226.0205,Above,Downtrend,42.0107,2.3256,-14.2476,2026-05-07 23:23:25
2025-12-05,AMD,US,217.17,223.64,216.24,217.97,33292400,0.9214,-6.6669,216.9029,225.618,Above,Downtrend,29.7436,3.4221,36.0084,2026-05-07 23:23:25
2025-12-08,AMD,US,219.09,223.71,218.36,221.11,30943200,1.4406,-5.3224,217.8843,225.4033,Above,Downtrend,21.3382,2.4501,-7.0563,2026-05-07 23:23:25
2025-12-09,AMD,US,221.04,224.84,217.91,221.62,25166100,0.2307,-5.1041,218.4686,225.2314,Above,Downtrend,19.967,3.1802,-18.67,2026-05-07 23:23:25
2025-12-10,AMD,US,222.0,222.61,218.67,221.42,23279400,-0.0902,-5.1897,218.7057,225.0657,Above,Downtrend,19.3138,1.8018,-7.497,2026-05-07 23:23:25
2025-12-11,AMD,US,217.81,221.5,210.19,221.43,30694600,0.0045,-5.1854,219.59,224.9142,Above,Downtrend,12.2526,5.3808,31.8531,2026-05-07 23:23:25
2025-12-12,AMD,US,218.37,222.49,209.06,210.78,37073900,-4.8096,-9.7457,218.6157,224.3488,Below,Downtrend,32.6271,6.424,20.7831,2026-05-07 23:23:25
2025-12-15,AMD,US,212.28,215.36,206.58,207.58,27222200,-1.5182,-11.1159,217.4157,223.7038,Below,Downtrend,33.2591,4.2502,-26.5731,2026-05-07 23:23:25
2025-12-16,AMD,US,206.92,210.22,205.11,209.17,23467600,0.766,-10.435,216.1586,223.1656,Below,Downtrend,32.9831,2.4913,-13.7924,2026-05-07 23:23:25
2025-12-17,AMD,US,210.04,211.5,197.53,198.11,31595400,-5.2876,-15.1708,212.8729,222.2707,Below,Downtrend,39.7785,7.0723,34.6341,2026-05-07 23:23:25
2025-12-18,AMD,US,203.82,206.36,200.5,201.06,29720100,1.4891,-13.9077,209.9357,221.5393,Below,Downtrend,42.7243,2.9227,-5.9354,2026-05-07 23:23:25
2025-12-19,AMD,US,204.6,215.18,204.2,213.43,58445500,6.1524,-8.6109,208.7943,221.269,Above,Downtrend,62.3587,5.3771,96.6531,2026-05-07 23:23:25
2025-12-22,AMD,US,220.0,220.17,213.31,214.95,24950700,0.7122,-7.9601,207.8686,220.6493,Above,Downtrend,62.7224,3.216,-57.3095,2026-05-07 23:23:25
2025-12-23,AMD,US,212.86,217.03,212.28,214.9,20272300,-0.0233,-7.9815,208.4571,219.68,Above,Downtrend,54.4834,2.2376,-18.7506,2026-05-07 23:23:25
2025-12-24,AMD,US,214.98,216.54,213.97,215.04,7956800,0.0651,-7.9216,209.5229,218.9307,Above,Downtrend,53.0402,1.2011,-60.7504,2026-05-07 23:23:25
